,regimen,sid,day,mean,SE,error,lower,upper,p_value,imp,p_imp
863,P,1665,1.7959183673469388,0.711,0.029,0.0,0.684,0.741,0.0,18.661,0.0
864,P,1665,1.8571428571428572,0.715,0.029,0.0,0.689,0.746,0.0,18.661,0.0
865,P,1665,1.9183673469387754,0.72,0.029,0.0,0.693,0.75,0.0,18.661,0.0
866,P,1665,1.9795918367346939,0.724,0.029,0.0,0.696,0.753,0.0,18.661,0.0
867,P,1665,2.0408163265306123,0.728,0.029,0.0,0.701,0.758,0.0,18.661,0.0
868,P,1665,2.1020408163265305,0.733,0.029,0.0,0.704,0.761,0.0,18.661,0.0
869,P,1665,2.163265306122449,0.737,0.029,0.0,0.709,0.766,0.0,18.661,0.0
870,P,1665,2.2244897959183674,0.741,0.029,0.0,0.712,0.77,0.0,18.661,0.0
871,P,1665,2.2857142857142856,0.745,0.029,0.0,0.718,0.775,0.0,18.661,0.0
872,P,1665,2.3469387755102042,0.749,0.03,0.0,0.72,0.778,0.0,18.661,0.0
873,P,1665,2.4081632653061225,0.753,0.03,0.0,0.724,0.783,0.0,18.661,0.0
874,P,1665,2.4693877551020407,0.757,0.03,0.0,0.729,0.787,0.0,18.661,0.0
875,P,1665,2.5306122448979593,0.76,0.03,0.0,0.731,0.79,0.0,18.661,0.0
876,P,1665,2.5918367346938775,0.764,0.03,0.0,0.736,0.795,0.0,18.661,0.0
877,P,1665,2.6530612244897958,0.768,0.03,0.0,0.74,0.799,0.0,18.661,0.0
878,P,1665,2.7142857142857144,0.771,0.031,0.0,0.743,0.803,0.0,18.661,0.0
879,P,1665,2.7755102040816326,0.775,0.031,0.0,0.745,0.806,0.0,18.661,0.0
880,P,1665,2.836734693877551,0.778,0.031,0.0,0.749,0.81,0.0,18.661,0.0
881,P,1665,2.8979591836734695,0.782,0.031,0.0,0.752,0.813,0.0,18.661,0.0
882,P,1665,2.9591836734693877,0.785,0.031,0.0,0.756,0.817,0.0,18.661,0.0
883,P,1665,3.020408163265306,0.788,0.031,0.0,0.759,0.82,0.0,18.661,0.0
884,P,1665,3.0816326530612246,0.792,0.032,0.0,0.761,0.823,0.0,18.661,0.0
885,P,1665,3.142857142857143,0.795,0.032,0.001,0.765,0.827,0.0,18.661,0.0
886,P,1665,3.204081632653061,0.798,0.032,0.001,0.768,0.831,0.0,18.661,0.0
887,P,1665,3.2653061224489797,0.801,0.032,0.001,0.772,0.835,0.0,18.661,0.0
888,P,1665,3.326530612244898,0.804,0.032,0.001,0.775,0.838,0.0,18.661,0.0
889,P,1665,3.387755102040816,0.807,0.032,0.001,0.778,0.841,0.0,18.661,0.0
890,P,1665,3.4489795918367347,0.81,0.033,0.001,0.78,0.844,0.0,18.661,0.0
891,P,1665,3.510204081632653,0.813,0.033,0.001,0.782,0.846,0.0,18.661,0.0
892,P,1665,3.571428571428571,0.816,0.033,0.001,0.784,0.849,0.0,18.661,0.0
893,P,1665,3.63265306122449,0.819,0.033,0.001,0.787,0.852,0.0,18.661,0.0
894,P,1665,3.693877551020408,0.821,0.033,0.001,0.79,0.855,0.0,18.661,0.0
895,P,1665,3.7551020408163263,0.824,0.033,0.001,0.791,0.857,0.0,18.661,0.0
896,P,1665,3.816326530612245,0.827,0.033,0.001,0.794,0.86,0.0,18.661,0.0
897,P,1665,3.877551020408163,0.829,0.033,0.001,0.795,0.861,0.0,18.661,0.0
898,P,1665,3.9387755102040813,0.832,0.034,0.001,0.798,0.864,0.0,18.661,0.0
899,P,1665,4.0,0.834,0.034,0.001,0.8,0.867,0.0,18.661,0.0
900,P,1666,1.0,0.584,0.031,0.0,0.553,0.614,0.0,4.334,0.332
901,P,1666,1.0612244897959184,0.585,0.031,0.0,0.555,0.615,0.0,4.334,0.332
902,P,1666,1.1224489795918366,0.586,0.03,0.0,0.558,0.617,0.0,4.334,0.332
903,P,1666,1.183673469387755,0.586,0.03,0.0,0.559,0.618,0.0,4.334,0.332
904,P,1666,1.2448979591836735,0.587,0.03,0.0,0.56,0.619,0.0,4.334,0.332
905,P,1666,1.306122448979592,0.588,0.03,0.0,0.561,0.619,0.0,4.334,0.332
906,P,1666,1.3673469387755102,0.589,0.029,0.0,0.564,0.622,0.0,4.334,0.332
907,P,1666,1.4285714285714286,0.59,0.029,0.0,0.564,0.621,0.0,4.334,0.332
908,P,1666,1.489795918367347,0.591,0.029,0.0,0.565,0.622,0.0,4.334,0.332
909,P,1666,1.5510204081632653,0.592,0.029,0.0,0.566,0.623,0.0,4.334,0.332
910,P,1666,1.6122448979591837,0.593,0.029,0.0,0.565,0.622,0.0,4.334,0.332
911,P,1666,1.6734693877551021,0.594,0.029,0.0,0.566,0.622,0.0,4.334,0.332
912,P,1666,1.7346938775510203,0.595,0.029,0.0,0.567,0.623,0.0,4.334,0.332
913,P,1666,1.7959183673469388,0.596,0.029,0.0,0.566,0.623,0.0,4.334,0.332
914,P,1666,1.8571428571428572,0.597,0.029,0.0,0.567,0.624,0.0,4.334,0.332
915,P,1666,1.9183673469387754,0.598,0.029,0.0,0.568,0.626,0.0,4.334,0.332
916,P,1666,1.9795918367346939,0.599,0.029,0.0,0.57,0.628,0.0,4.334,0.332
917,P,1666,2.0408163265306123,0.6,0.029,0.0,0.572,0.63,0.0,4.334,0.332
918,P,1666,2.1020408163265305,0.6,0.03,0.0,0.57,0.629,0.0,4.334,0.332
919,P,1666,2.163265306122449,0.601,0.03,0.0,0.572,0.631,0.0,4.334,0.332
920,P,1666,2.2244897959183674,0.602,0.03,0.0,0.571,0.631,0.0,4.334,0.332
921,P,1666,2.2857142857142856,0.603,0.03,0.0,0.57,0.631,0.0,4.334,0.332
922,P,1666,2.3469387755102042,0.604,0.031,0.0,0.571,0.632,0.0,4.334,0.332
923,P,1666,2.4081632653061225,0.605,0.031,0.0,0.572,0.634,0.0,4.334,0.332
924,P,1666,2.4693877551020407,0.606,0.031,0.0,0.573,0.635,0.0,4.334,0.332
925,P,1666,2.5306122448979593,0.607,0.032,0.0,0.575,0.638,0.0,4.334,0.332
926,P,1666,2.5918367346938775,0.608,0.032,0.001,0.575,0.639,0.0,4.334,0.332
927,P,1666,2.6530612244897958,0.608,0.032,0.001,0.577,0.641,0.0,4.334,0.332
928,P,1666,2.7142857142857144,0.609,0.033,0.001,0.577,0.642,0.0,4.334,0.332
929,P,1666,2.7755102040816326,0.61,0.033,0.001,0.578,0.644,0.0,4.334,0.332
930,P,1666,2.836734693877551,0.611,0.034,0.001,0.578,0.645,0.0,4.334,0.332
931,P,1666,2.8979591836734695,0.612,0.034,0.001,0.578,0.646,0.0,4.334,0.332
932,P,1666,2.9591836734693877,0.613,0.035,0.001,0.577,0.646,0.0,4.334,0.332
933,P,1666,3.020408163265306,0.614,0.035,0.001,0.577,0.647,0.0,4.334,0.332
934,P,1666,3.0816326530612246,0.615,0.036,0.001,0.578,0.65,0.0,4.334,0.332
935,P,1666,3.142857142857143,0.615,0.036,0.001,0.581,0.654,0.0,4.334,0.332
936,P,1666,3.204081632653061,0.616,0.037,0.001,0.58,0.654,0.0,4.334,0.332
937,P,1666,3.2653061224489797,0.617,0.037,0.001,0.58,0.655,0.0,4.334,0.332
938,P,1666,3.326530612244898,0.618,0.038,0.001,0.575,0.652,0.0,4.334,0.332
939,P,1666,3.387755102040816,0.619,0.038,0.001,0.576,0.654,0.0,4.334,0.332
940,P,1666,3.4489795918367347,0.62,0.039,0.001,0.583,0.662,0.0,4.334,0.332
941,P,1666,3.510204081632653,0.62,0.04,0.001,0.576,0.656,0.0,4.334,0.332
942,P,1666,3.571428571428571,0.621,0.04,0.001,0.575,0.657,0.0,4.334,0.332
943,P,1666,3.63265306122449,0.622,0.041,0.001,0.575,0.658,0.0,4.334,0.332
944,P,1666,3.693877551020408,0.623,0.041,0.001,0.58,0.664,0.0,4.334,0.332
945,P,1666,3.7551020408163263,0.624,0.042,0.001,0.58,0.666,0.0,4.334,0.332
946,P,1666,3.816326530612245,0.625,0.043,0.001,0.581,0.667,0.0,4.334,0.332
947,P,1666,3.877551020408163,0.625,0.043,0.001,0.579,0.667,0.0,4.334,0.332
948,P,1666,3.9387755102040813,0.626,0.044,0.001,0.578,0.667,0.0,4.334,0.332
949,P,1666,4.0,0.627,0.045,0.001,0.578,0.668,0.0,4.334,0.332
950,P,1670,1.0,0.663,0.029,0.0,0.638,0.694,0.0,13.473,0.002
951,P,1670,1.0612244897959184,0.667,0.029,0.0,0.641,0.696,0.0,13.473,0.002
952,P,1670,1.1224489795918366,0.67,0.028,0.0,0.645,0.7,0.0,13.473,0.002
953,P,1670,1.183673469387755,0.673,0.028,0.0,0.647,0.702,0.0,13.473,0.002
954,P,1670,1.2448979591836735,0.677,0.028,0.0,0.649,0.704,0.0,13.473,0.002
955,P,1670,1.306122448979592,0.68,0.028,0.0,0.653,0.708,0.0,13.473,0.002
956,P,1670,1.3673469387755102,0.683,0.027,0.0,0.658,0.712,0.0,13.473,0.002
957,P,1670,1.4285714285714286,0.687,0.027,0.0,0.66,0.714,0.0,13.473,0.002
958,P,1670,1.489795918367347,0.69,0.027,0.0,0.664,0.718,0.0,13.473,0.002
959,P,1670,1.5510204081632653,0.693,0.027,0.0,0.667,0.721,0.0,13.473,0.002
960,P,1670,1.6122448979591837,0.696,0.027,0.0,0.669,0.723,0.0,13.473,0.002
961,P,1670,1.6734693877551021,0.699,0.027,0.0,0.673,0.728,0.0,13.473,0.002
962,P,1670,1.7346938775510203,0.702,0.027,0.0,0.676,0.731,0.0,13.473,0.002
963,P,1670,1.7959183673469388,0.705,0.027,0.0,0.682,0.737,0.0,13.473,0.002
964,P,1670,1.8571428571428572,0.709,0.027,0.0,0.681,0.736,0.0,13.473,0.002
965,P,1670,1.9183673469387754,0.712,0.027,0.0,0.683,0.739,0.0,13.473,0.002
966,P,1670,1.9795918367346939,0.715,0.027,0.0,0.686,0.741,0.0,13.473,0.002
967,P,1670,2.0408163265306123,0.718,0.027,0.0,0.69,0.746,0.0,13.473,0.002
968,P,1670,2.1020408163265305,0.72,0.028,0.0,0.692,0.748,0.0,13.473,0.002
969,P,1670,2.163265306122449,0.723,0.028,0.0,0.695,0.751,0.0,13.473,0.002
970,P,1670,2.2244897959183674,0.726,0.028,0.0,0.697,0.754,0.0,13.473,0.002
971,P,1670,2.2857142857142856,0.729,0.028,0.0,0.7,0.757,0.0,13.473,0.002
972,P,1670,2.3469387755102042,0.732,0.028,0.0,0.706,0.763,0.0,13.473,0.002
973,P,1670,2.4081632653061225,0.735,0.029,0.0,0.708,0.766,0.0,13.473,0.002
974,P,1670,2.4693877551020407,0.738,0.029,0.0,0.711,0.769,0.0,13.473,0.002
975,P,1670,2.5306122448979593,0.74,0.029,0.0,0.711,0.769,0.0,13.473,0.002
976,P,1670,2.5918367346938775,0.743,0.029,0.0,0.714,0.773,0.0,13.473,0.002
977,P,1670,2.6530612244897958,0.746,0.03,0.0,0.718,0.778,0.0,13.473,0.002
978,P,1670,2.7142857142857144,0.748,0.03,0.0,0.72,0.78,0.0,13.473,0.002
979,P,1670,2.7755102040816326,0.751,0.03,0.0,0.722,0.782,0.0,13.473,0.002
980,P,1670,2.836734693877551,0.754,0.031,0.0,0.727,0.789,0.0,13.473,0.002
981,P,1670,2.8979591836734695,0.756,0.031,0.0,0.728,0.79,0.0,13.473,0.002
982,P,1670,2.9591836734693877,0.759,0.031,0.0,0.73,0.792,0.0,13.473,0.002
983,P,1670,3.020408163265306,0.761,0.031,0.0,0.732,0.794,0.0,13.473,0.002
984,P,1670,3.0816326530612246,0.764,0.032,0.001,0.737,0.8,0.0,13.473,0.002
985,P,1670,3.142857142857143,0.766,0.032,0.001,0.738,0.802,0.0,13.473,0.002
986,P,1670,3.204081632653061,0.769,0.032,0.001,0.74,0.805,0.0,13.473,0.002
987,P,1670,3.2653061224489797,0.771,0.033,0.001,0.743,0.808,0.0,13.473,0.002
988,P,1670,3.326530612244898,0.773,0.033,0.001,0.744,0.81,0.0,13.473,0.002
989,P,1670,3.387755102040816,0.776,0.033,0.001,0.746,0.813,0.0,13.473,0.002
990,P,1670,3.4489795918367347,0.778,0.033,0.001,0.749,0.817,0.0,13.473,0.002
991,P,1670,3.510204081632653,0.78,0.034,0.001,0.751,0.819,0.0,13.473,0.002
992,P,1670,3.571428571428571,0.783,0.034,0.001,0.755,0.824,0.0,13.473,0.002
993,P,1670,3.63265306122449,0.785,0.034,0.001,0.756,0.825,0.0,13.473,0.002
994,P,1670,3.693877551020408,0.787,0.035,0.001,0.759,0.828,0.0,13.473,0.002
995,P,1670,3.7551020408163263,0.789,0.035,0.001,0.76,0.83,0.0,13.473,0.002
996,P,1670,3.816326530612245,0.792,0.035,0.001,0.762,0.833,0.0,13.473,0.002
997,P,1670,3.877551020408163,0.794,0.036,0.001,0.763,0.834,0.0,13.473,0.002
998,P,1670,3.9387755102040813,0.796,0.036,0.001,0.764,0.836,0.0,13.473,0.002
999,P,1670,4.0,0.798,0.036,0.001,0.768,0.841,0.0,13.473,0.002
1000,P,1671,1.0,0.667,0.03,0.0,0.636,0.695,0.0,15.911,0.0
1001,P,1671,1.0612244897959184,0.671,0.029,0.0,0.64,0.699,0.0,15.911,0.0
1002,P,1671,1.1224489795918366,0.675,0.029,0.0,0.65,0.708,0.0,15.911,0.0
1003,P,1671,1.183673469387755,0.679,0.029,0.0,0.651,0.709,0.0,15.911,0.0
1004,P,1671,1.2448979591836735,0.683,0.029,0.0,0.655,0.712,0.0,15.911,0.0
1005,P,1671,1.306122448979592,0.688,0.028,0.0,0.66,0.717,0.0,15.911,0.0
1006,P,1671,1.3673469387755102,0.692,0.028,0.0,0.662,0.718,0.0,15.911,0.0
1007,P,1671,1.4285714285714286,0.696,0.028,0.0,0.666,0.722,0.0,15.911,0.0
1008,P,1671,1.489795918367347,0.7,0.028,0.0,0.671,0.727,0.0,15.911,0.0
1009,P,1671,1.5510204081632653,0.703,0.028,0.0,0.674,0.73,0.0,15.911,0.0
1010,P,1671,1.6122448979591837,0.707,0.028,0.0,0.679,0.735,0.0,15.911,0.0
1011,P,1671,1.6734693877551021,0.711,0.028,0.0,0.684,0.74,0.0,15.911,0.0
1012,P,1671,1.7346938775510203,0.715,0.028,0.0,0.687,0.742,0.0,15.911,0.0
1013,P,1671,1.7959183673469388,0.719,0.028,0.0,0.693,0.748,0.0,15.911,0.0
1014,P,1671,1.8571428571428572,0.722,0.028,0.0,0.696,0.752,0.0,15.911,0.0
1015,P,1671,1.9183673469387754,0.726,0.028,0.0,0.701,0.757,0.0,15.911,0.0
1016,P,1671,1.9795918367346939,0.73,0.028,0.0,0.705,0.761,0.0,15.911,0.0
1017,P,1671,2.0408163265306123,0.733,0.028,0.0,0.709,0.765,0.0,15.911,0.0
1018,P,1671,2.1020408163265305,0.737,0.029,0.0,0.713,0.77,0.0,15.911,0.0
1019,P,1671,2.163265306122449,0.74,0.029,0.0,0.718,0.775,0.0,15.911,0.0
1020,P,1671,2.2244897959183674,0.744,0.029,0.0,0.714,0.772,0.0,15.911,0.0
1021,P,1671,2.2857142857142856,0.747,0.029,0.0,0.718,0.775,0.0,15.911,0.0
1022,P,1671,2.3469387755102042,0.751,0.029,0.0,0.721,0.779,0.0,15.911,0.0
1023,P,1671,2.4081632653061225,0.754,0.029,0.0,0.724,0.782,0.0,15.911,0.0
1024,P,1671,2.4693877551020407,0.757,0.03,0.0,0.728,0.786,0.0,15.911,0.0
1025,P,1671,2.5306122448979593,0.76,0.03,0.0,0.731,0.79,0.0,15.911,0.0
1026,P,1671,2.5918367346938775,0.764,0.03,0.0,0.734,0.793,0.0,15.911,0.0
1027,P,1671,2.6530612244897958,0.767,0.03,0.0,0.736,0.796,0.0,15.911,0.0
1028,P,1671,2.7142857142857144,0.77,0.031,0.0,0.739,0.8,0.0,15.911,0.0
1029,P,1671,2.7755102040816326,0.773,0.031,0.0,0.741,0.802,0.0,15.911,0.0
1030,P,1671,2.836734693877551,0.776,0.031,0.0,0.746,0.807,0.0,15.911,0.0
1031,P,1671,2.8979591836734695,0.779,0.031,0.0,0.749,0.812,0.0,15.911,0.0
1032,P,1671,2.9591836734693877,0.782,0.031,0.0,0.75,0.812,0.0,15.911,0.0
1033,P,1671,3.020408163265306,0.785,0.032,0.0,0.753,0.816,0.0,15.911,0.0
1034,P,1671,3.0816326530612246,0.788,0.032,0.001,0.756,0.819,0.0,15.911,0.0
1035,P,1671,3.142857142857143,0.79,0.032,0.001,0.758,0.822,0.0,15.911,0.0
1036,P,1671,3.204081632653061,0.793,0.032,0.001,0.76,0.825,0.0,15.911,0.0
1037,P,1671,3.2653061224489797,0.796,0.032,0.001,0.763,0.828,0.0,15.911,0.0
1038,P,1671,3.326530612244898,0.799,0.033,0.001,0.766,0.831,0.0,15.911,0.0
1039,P,1671,3.387755102040816,0.801,0.033,0.001,0.768,0.834,0.0,15.911,0.0
1040,P,1671,3.4489795918367347,0.804,0.033,0.001,0.771,0.837,0.0,15.911,0.0
1041,P,1671,3.510204081632653,0.806,0.033,0.001,0.774,0.84,0.0,15.911,0.0
1042,P,1671,3.571428571428571,0.809,0.033,0.001,0.776,0.843,0.0,15.911,0.0
1043,P,1671,3.63265306122449,0.811,0.034,0.001,0.779,0.846,0.0,15.911,0.0
1044,P,1671,3.693877551020408,0.814,0.034,0.001,0.782,0.849,0.0,15.911,0.0
1045,P,1671,3.7551020408163263,0.816,0.034,0.001,0.784,0.851,0.0,15.911,0.0
1046,P,1671,3.816326530612245,0.819,0.034,0.001,0.787,0.854,0.0,15.911,0.0
1047,P,1671,3.877551020408163,0.821,0.034,0.001,0.789,0.857,0.0,15.911,0.0
1048,P,1671,3.9387755102040813,0.823,0.035,0.001,0.79,0.858,0.0,15.911,0.0
1049,P,1671,4.0,0.826,0.035,0.001,0.792,0.861,0.0,15.911,0.0
1050,SA,1615,1.0,0.594,0.025,0.0,0.572,0.62,0.0,1.457,0.723
1051,SA,1615,1.0612244897959184,0.594,0.024,0.0,0.573,0.62,0.0,1.457,0.723
1052,SA,1615,1.1224489795918366,0.594,0.024,0.0,0.575,0.621,0.0,1.457,0.723
1053,SA,1615,1.183673469387755,0.595,0.023,0.0,0.576,0.622,0.0,1.457,0.723
1054,SA,1615,1.2448979591836735,0.595,0.023,0.0,0.573,0.618,0.0,1.457,0.723
1055,SA,1615,1.306122448979592,0.596,0.022,0.0,0.572,0.617,0.0,1.457,0.723
1056,SA,1615,1.3673469387755102,0.596,0.022,0.0,0.573,0.617,0.0,1.457,0.723
1057,SA,1615,1.4285714285714286,0.596,0.022,0.0,0.574,0.617,0.0,1.457,0.723
1058,SA,1615,1.489795918367347,0.597,0.021,0.0,0.576,0.618,0.0,1.457,0.723
1059,SA,1615,1.5510204081632653,0.597,0.021,0.0,0.577,0.619,0.0,1.457,0.723
1060,SA,1615,1.6122448979591837,0.597,0.021,0.0,0.578,0.619,0.0,1.457,0.723
1061,SA,1615,1.6734693877551021,0.598,0.021,0.0,0.577,0.618,0.0,1.457,0.723
1062,SA,1615,1.7346938775510203,0.598,0.02,0.0,0.578,0.618,0.0,1.457,0.723
1063,SA,1615,1.7959183673469388,0.598,0.02,0.0,0.579,0.619,0.0,1.457,0.723
1064,SA,1615,1.8571428571428572,0.599,0.02,0.0,0.578,0.618,0.0,1.457,0.723
1065,SA,1615,1.9183673469387754,0.599,0.02,0.0,0.579,0.619,0.0,1.457,0.723
1066,SA,1615,1.9795918367346939,0.599,0.02,0.0,0.58,0.621,0.0,1.457,0.723
1067,SA,1615,2.0408163265306123,0.6,0.02,0.0,0.581,0.621,0.0,1.457,0.723
1068,SA,1615,2.1020408163265305,0.6,0.02,0.0,0.581,0.621,0.0,1.457,0.723
1069,SA,1615,2.163265306122449,0.6,0.02,0.0,0.581,0.622,0.0,1.457,0.723
1070,SA,1615,2.2244897959183674,0.6,0.02,0.0,0.58,0.621,0.0,1.457,0.723
1071,SA,1615,2.2857142857142856,0.601,0.021,0.0,0.581,0.622,0.0,1.457,0.723
1072,SA,1615,2.3469387755102042,0.601,0.021,0.0,0.582,0.624,0.0,1.457,0.723
1073,SA,1615,2.4081632653061225,0.601,0.021,0.0,0.579,0.621,0.0,1.457,0.723
1074,SA,1615,2.4693877551020407,0.602,0.021,0.0,0.58,0.623,0.0,1.457,0.723
1075,SA,1615,2.5306122448979593,0.602,0.022,0.0,0.579,0.623,0.0,1.457,0.723
1076,SA,1615,2.5918367346938775,0.602,0.022,0.0,0.578,0.622,0.0,1.457,0.723
1077,SA,1615,2.6530612244897958,0.603,0.022,0.0,0.579,0.624,0.0,1.457,0.723
1078,SA,1615,2.7142857142857144,0.603,0.023,0.0,0.578,0.624,0.0,1.457,0.723
1079,SA,1615,2.7755102040816326,0.603,0.023,0.0,0.578,0.625,0.0,1.457,0.723
1080,SA,1615,2.836734693877551,0.603,0.024,0.0,0.577,0.625,0.0,1.457,0.723
1081,SA,1615,2.8979591836734695,0.604,0.024,0.0,0.58,0.628,0.0,1.457,0.723
1082,SA,1615,2.9591836734693877,0.604,0.024,0.0,0.579,0.628,0.0,1.457,0.723
1083,SA,1615,3.020408163265306,0.604,0.025,0.0,0.579,0.629,0.0,1.457,0.723
1084,SA,1615,3.0816326530612246,0.605,0.025,0.0,0.579,0.63,0.0,1.457,0.723
1085,SA,1615,3.142857142857143,0.605,0.026,0.0,0.58,0.632,0.0,1.457,0.723
1086,SA,1615,3.204081632653061,0.605,0.026,0.0,0.581,0.633,0.0,1.457,0.723
1087,SA,1615,3.2653061224489797,0.605,0.027,0.0,0.581,0.634,0.0,1.457,0.723
1088,SA,1615,3.326530612244898,0.606,0.028,0.0,0.581,0.636,0.0,1.457,0.723
1089,SA,1615,3.387755102040816,0.606,0.028,0.0,0.58,0.636,0.0,1.457,0.723
1090,SA,1615,3.4489795918367347,0.606,0.029,0.0,0.579,0.636,0.0,1.457,0.723
1091,SA,1615,3.510204081632653,0.606,0.029,0.0,0.577,0.635,0.0,1.457,0.723
1092,SA,1615,3.571428571428571,0.607,0.03,0.0,0.576,0.636,0.0,1.457,0.723
1093,SA,1615,3.63265306122449,0.607,0.031,0.0,0.576,0.637,0.0,1.457,0.723
1094,SA,1615,3.693877551020408,0.607,0.031,0.0,0.576,0.638,0.0,1.457,0.723
1095,SA,1615,3.7551020408163263,0.607,0.032,0.001,0.576,0.639,0.0,1.457,0.723
1096,SA,1615,3.816326530612245,0.608,0.032,0.001,0.576,0.64,0.0,1.457,0.723
1097,SA,1615,3.877551020408163,0.608,0.033,0.001,0.575,0.64,0.0,1.457,0.723
1098,SA,1615,3.9387755102040813,0.608,0.034,0.001,0.575,0.641,0.0,1.457,0.723
1099,SA,1615,4.0,0.608,0.034,0.001,0.574,0.642,0.0,1.457,0.723
1100,SA,1616,1.0,0.552,0.025,0.0,0.528,0.577,0.0,3.325,0.424
1101,SA,1616,1.0612244897959184,0.552,0.024,0.0,0.53,0.577,0.0,3.325,0.424
1102,SA,1616,1.1224489795918366,0.553,0.024,0.0,0.531,0.578,0.0,3.325,0.424
1103,SA,1616,1.183673469387755,0.554,0.023,0.0,0.532,0.578,0.0,3.325,0.424
1104,SA,1616,1.2448979591836735,0.555,0.023,0.0,0.534,0.579,0.0,3.325,0.424
1105,SA,1616,1.306122448979592,0.555,0.022,0.0,0.532,0.576,0.0,3.325,0.424
1106,SA,1616,1.3673469387755102,0.556,0.022,0.0,0.533,0.576,0.0,3.325,0.424
1107,SA,1616,1.4285714285714286,0.557,0.022,0.0,0.534,0.577,0.0,3.325,0.424
1108,SA,1616,1.489795918367347,0.558,0.021,0.0,0.534,0.577,0.0,3.325,0.424
1109,SA,1616,1.5510204081632653,0.558,0.021,0.0,0.535,0.577,0.0,3.325,0.424
1110,SA,1616,1.6122448979591837,0.559,0.021,0.0,0.536,0.577,0.0,3.325,0.424
1111,SA,1616,1.6734693877551021,0.56,0.021,0.0,0.54,0.581,0.0,3.325,0.424
1112,SA,1616,1.7346938775510203,0.56,0.02,0.0,0.541,0.581,0.0,3.325,0.424
1113,SA,1616,1.7959183673469388,0.561,0.02,0.0,0.542,0.582,0.0,3.325,0.424
1114,SA,1616,1.8571428571428572,0.562,0.02,0.0,0.542,0.582,0.0,3.325,0.424
1115,SA,1616,1.9183673469387754,0.563,0.02,0.0,0.544,0.584,0.0,3.325,0.424
1116,SA,1616,1.9795918367346939,0.563,0.02,0.0,0.543,0.583,0.0,3.325,0.424
1117,SA,1616,2.0408163265306123,0.564,0.02,0.0,0.544,0.584,0.0,3.325,0.424
1118,SA,1616,2.1020408163265305,0.565,0.02,0.0,0.545,0.585,0.0,3.325,0.424
1119,SA,1616,2.163265306122449,0.565,0.02,0.0,0.545,0.585,0.0,3.325,0.424
1120,SA,1616,2.2244897959183674,0.566,0.02,0.0,0.544,0.585,0.0,3.325,0.424
1121,SA,1616,2.2857142857142856,0.567,0.021,0.0,0.549,0.59,0.0,3.325,0.424
1122,SA,1616,2.3469387755102042,0.568,0.021,0.0,0.546,0.588,0.0,3.325,0.424
1123,SA,1616,2.4081632653061225,0.568,0.021,0.0,0.546,0.588,0.0,3.325,0.424
1124,SA,1616,2.4693877551020407,0.569,0.021,0.0,0.546,0.589,0.0,3.325,0.424
1125,SA,1616,2.5306122448979593,0.57,0.022,0.0,0.546,0.59,0.0,3.325,0.424
1126,SA,1616,2.5918367346938775,0.57,0.022,0.0,0.549,0.593,0.0,3.325,0.424
1127,SA,1616,2.6530612244897958,0.571,0.022,0.0,0.55,0.595,0.0,3.325,0.424
1128,SA,1616,2.7142857142857144,0.572,0.023,0.0,0.55,0.595,0.0,3.325,0.424
1129,SA,1616,2.7755102040816326,0.572,0.023,0.0,0.55,0.596,0.0,3.325,0.424
1130,SA,1616,2.836734693877551,0.573,0.024,0.0,0.552,0.598,0.0,3.325,0.424
1131,SA,1616,2.8979591836734695,0.574,0.024,0.0,0.552,0.6,0.0,3.325,0.424
1132,SA,1616,2.9591836734693877,0.574,0.024,0.0,0.55,0.599,0.0,3.325,0.424
1133,SA,1616,3.020408163265306,0.575,0.025,0.0,0.548,0.598,0.0,3.325,0.424
1134,SA,1616,3.0816326530612246,0.576,0.026,0.0,0.549,0.6,0.0,3.325,0.424
1135,SA,1616,3.142857142857143,0.576,0.026,0.0,0.553,0.605,0.0,3.325,0.424
1136,SA,1616,3.204081632653061,0.577,0.027,0.0,0.552,0.605,0.0,3.325,0.424
1137,SA,1616,3.2653061224489797,0.578,0.027,0.0,0.55,0.604,0.0,3.325,0.424
1138,SA,1616,3.326530612244898,0.578,0.028,0.0,0.55,0.605,0.0,3.325,0.424
1139,SA,1616,3.387755102040816,0.579,0.028,0.0,0.551,0.607,0.0,3.325,0.424
1140,SA,1616,3.4489795918367347,0.579,0.029,0.0,0.55,0.608,0.0,3.325,0.424
1141,SA,1616,3.510204081632653,0.58,0.03,0.0,0.551,0.609,0.0,3.325,0.424
1142,SA,1616,3.571428571428571,0.581,0.03,0.0,0.551,0.611,0.0,3.325,0.424
1143,SA,1616,3.63265306122449,0.581,0.031,0.0,0.551,0.612,0.0,3.325,0.424
1144,SA,1616,3.693877551020408,0.582,0.031,0.0,0.55,0.613,0.0,3.325,0.424
1145,SA,1616,3.7551020408163263,0.583,0.032,0.001,0.55,0.614,0.0,3.325,0.424
1146,SA,1616,3.816326530612245,0.583,0.033,0.001,0.55,0.615,0.0,3.325,0.424
1147,SA,1616,3.877551020408163,0.584,0.033,0.001,0.551,0.617,0.0,3.325,0.424
1148,SA,1616,3.9387755102040813,0.584,0.034,0.001,0.55,0.617,0.0,3.325,0.424
1149,SA,1616,4.0,0.585,0.035,0.001,0.549,0.619,0.0,3.325,0.424
1150,SA,1617,1.0,0.621,0.023,0.0,0.6,0.643,0.0,5.038,0.195
